@relation randomized_final_dataset-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R1

@attribute home_team_api_id numeric
@attribute away_team_api_id numeric
@attribute buildUpPlaySpeed_home numeric
@attribute buildUpPlayPassing_home numeric
@attribute chanceCreationPassing_home numeric
@attribute chanceCreationCrossing_home numeric
@attribute chanceCreationShooting_home numeric
@attribute defencePressure_home numeric
@attribute defenceAggression_home numeric
@attribute defenceTeamWidth_home numeric
@attribute buildUpPlaySpeed_away numeric
@attribute buildUpPlayPassing_away numeric
@attribute chanceCreationPassing_away numeric
@attribute chanceCreationCrossing_away numeric
@attribute chanceCreationShooting_away numeric
@attribute defencePressure_away numeric
@attribute defenceAggression_away numeric
@attribute defenceTeamWidth_away numeric
@attribute AVG_HOME_AGE numeric
@attribute AVG_AWAY_AGE numeric
@attribute Home_Team_Aggression numeric
@attribute Home_Team_Potential numeric
@attribute Home_Team_Stamina numeric
@attribute Home_Team_OverallRating numeric
@attribute Home_Team_FreeKick numeric
@attribute Away_Team_Aggression numeric
@attribute Away_Team_Potential numeric
@attribute Away_Team_Stamina numeric
@attribute Away_Team_OverallRating numeric
@attribute Away_Team_FreeKick numeric
@attribute labels {0,1,2}

@data
10233,8564,64,68,66,53,49,23,47,53,48,52,66,36,75,58,57,49,25.091,28.636,64,77,67,73,76,68,80,70,78,83,0
9882,9875,36,38,49,52,29,50,51,53,53,37,68,54,67,47,57,53,27.8,26.273,59,76,67,74,79,65,82,74,80,78,2
10252,8455,67,58,44,60,56,43,50,52,60,45,55,45,45,60,62,46,23.818,27.273,71,77,72,72,69,64,84,74,81,81,2
9908,8674,50,52,55,49,52,45,49,47,48,38,57,59,45,49,47,53,24.273,25.182,57,72,66,69,69,62,71,69,68,85,0
10235,10228,30,30,44,41,46,30,30,30,35,30,45,45,60,30,30,30,24.455,25.818,65,79,68,70,73,65,73,73,69,71,1
7841,10264,30,30,45,55,60,30,30,30,30,30,55,50,60,30,30,30,29.455,27,68,72,70,68,70,65,76,71,73,83,0
10194,10261,48,55,51,57,37,38,40,41,54,47,47,51,39,56,54,51,26.909,26.273,71,76,71,74,75,66,78,74,74,80,0
9880,6269,50,50,35,35,50,35,55,50,53,35,50,64,49,60,51,40,29.4,28.273,71,74,67,72,80,64,72,58,69,81,0
8305,9865,35,40,58,42,52,49,45,47,46,65,57,54,40,37,53,45,25.909,26,55,75,62,71,74,72,74,70,71,74,0
8178,9790,69,55,52,55,39,50,46,54,45,58,60,73,62,45,32,63,24.455,28.364,66,82,70,77,66,69,75,70,74,73,0
9864,7869,45,36,69,69,50,64,58,42,40,53,40,66,48,36,41,52,25.818,24.818,63,77,67,73,61,65,74,71,70,73,0
8535,8540,34,33,68,51,53,58,59,67,66,37,56,34,63,43,42,48,29.182,27.091,65,76,67,75,79,64,74,65,70,78,0
10238,9807,58,42,54,52,52,37,37,58,51,52,43,37,48,38,48,49,25,25.364,61,73,65,68,59,61,73,67,70,72,2
10215,10264,45,44,55,57,60,52,38,61,53,46,53,53,52,23,48,39,25.818,27.636,62,72,66,68,73,71,77,73,75,85,2
9790,9904,45,58,60,73,62,45,32,63,48,38,38,51,40,37,48,56,28.818,25.909,67,76,69,74,80,62,77,70,74,85,0
7878,8603,53,52,54,59,55,54,49,67,37,51,68,66,72,42,40,53,26.364,26.545,64,71,69,69,78,63,74,69,71,81,2
10214,9772,65,43,53,44,53,42,42,57,69,53,65,66,54,60,57,54,24,27.273,63,73,64,69,76,69,80,71,77,76,2
10267,8560,20,35,38,56,55,51,38,59,28,36,60,52,59,48,53,70,27,25.455,64,81,71,79,76,62,80,71,77,74,2
10167,9857,48,33,46,62,45,39,43,46,63,48,49,63,63,43,43,48,28.727,28.364,65,77,63,74,80,67,75,66,72,75,1
10264,9768,30,30,55,50,60,30,30,30,30,30,55,60,55,30,30,30,27.727,25.364,69,77,69,73,82,66,80,73,75,80,2
8593,8674,30,30,50,60,70,30,30,30,41,32,40,47,69,30,30,30,23.455,24.545,59,81,70,73,74,67,76,72,69,80,0
8370,8315,53,55,44,56,61,58,52,68,70,69,55,72,57,48,67,55,28.636,25.364,71,72,66,71,85,70,78,72,76,83,2
8342,8203,42,45,42,57,47,51,50,57,52,40,47,53,50,42,51,52,23.727,26.727,62,76,69,70,75,63,71,69,69,78,0
9748,8689,65,50,50,50,80,45,45,65,35,35,80,50,50,55,35,65,25.273,26.545,67,82,70,77,79,65,73,63,71,71,0
8571,9987,38,65,38,69,52,34,57,47,66,52,65,66,51,48,47,54,25.455,24.182,61,67,68,64,64,63,74,74,69,75,0
9938,9927,60,60,52,55,38,41,40,52,70,55,42,47,60,41,43,62,23.818,25.818,49,68,61,62,57,54,64,62,59,60,0
9874,9831,50,50,35,65,35,45,55,65,50,50,50,50,65,45,45,35,24.364,25.727,60,74,66,68,79,63,74,65,71,77,0
10265,2182,40,35,55,35,70,70,70,65,40,35,45,40,70,60,55,45,26.778,27.333,66,74,71,66,62,60,75,76,70,79,0
8602,10260,70,70,70,70,70,70,70,70,70,45,45,70,65,40,50,40,25.091,28.455,65,79,71,72,78,71,86,72,81,82,0
8226,9790,61,53,42,62,54,47,59,40,46,40,60,55,39,55,47,48,23.091,25.727,60,77,68,71,91,68,79,71,76,88,2
8019,8673,41,59,41,44,54,52,47,50,54,36,52,51,64,50,60,58,28.818,26.818,50,61,68,59,52,65,71,72,68,69,2
10229,8640,52,46,60,56,52,50,61,55,67,40,53,53,55,50,62,55,22.818,22.909,59,75,70,69,77,59,81,74,75,80,2
8633,9783,45,35,71,54,73,49,60,68,56,46,38,52,68,45,50,59,25.364,28.636,69,87,75,85,79,63,75,68,73,78,0
7869,10268,40,53,40,66,48,36,41,52,55,69,53,54,57,49,51,58,24.909,26,62,74,72,70,73,62,76,69,72,85,2
10267,8633,20,35,38,56,55,51,38,59,45,35,71,54,73,49,60,68,26.364,26.091,70,83,71,79,87,68,86,73,84,83,2
9875,7943,53,37,68,54,67,47,57,53,57,60,56,57,56,38,47,53,26.455,26.182,64,81,73,79,78,58,75,67,73,74,0
8460,8177,73,55,52,48,63,33,55,53,68,55,51,59,59,41,60,51,26.545,27.909,58,71,66,68,87,65,75,73,74,74,0
9993,8342,47,37,54,64,67,33,34,48,67,47,68,49,53,57,44,47,26.273,25.091,63,68,68,65,68,68,73,77,71,72,1
10243,9930,62,46,47,50,54,47,43,56,52,56,54,63,64,47,44,54,26.455,27,55,67,62,64,69,56,63,57,61,63,1
8560,10268,35,36,60,52,59,48,53,65,55,69,53,54,57,49,51,58,27.818,27.091,62,78,67,76,81,62,75,69,72,82,0
8597,8066,56,61,56,48,46,44,44,52,61,59,50,57,55,43,41,46,24.091,26,57,67,61,61,71,55,67,67,64,70,2
10267,8634,35,35,37,51,58,49,45,53,36,51,36,49,56,61,65,65,23.091,28.455,70,83,70,78,84,68,87,76,86,90,1
10249,9874,52,47,48,49,52,34,43,37,63,39,63,72,49,54,43,49,26.909,26.727,59,75,66,71,78,65,73,63,68,77,0
8650,10194,60,60,48,73,53,50,48,62,75,75,40,72,55,50,58,45,24.455,26.636,60,82,69,76,85,72,78,76,75,79,1
8550,9831,55,49,49,54,53,46,54,50,48,66,49,66,34,56,47,64,25.8,24.091,57,72,66,68,70,59,75,68,70,80,1
6413,8593,57,39,57,50,54,58,60,63,40,30,51,55,39,64,53,64,24.545,21.364,54,73,67,68,75,60,80,69,73,66,1
10238,8348,58,42,54,52,52,37,37,58,38,43,51,54,39,44,46,48,26,27.455,61,71,65,68,71,67,73,69,70,75,2
8426,8429,48,47,47,53,60,46,46,49,48,47,73,53,71,55,48,52,24.727,24.455,56,66,68,62,56,52,64,61,59,60,1
9850,10261,70,70,56,67,48,40,43,53,58,72,48,51,46,41,39,51,25.636,25.727,63,77,75,74,85,69,79,75,76,75,1
8526,10228,30,40,43,45,65,42,45,50,49,48,52,67,52,58,60,65,25,23.818,59,69,61,65,70,60,75,69,70,70,2
1957,10265,58,69,53,42,68,40,50,51,30,30,32,72,50,60,58,61,26.455,27.091,55,65,68,62,61,57,67,62,65,70,0
8633,8371,45,35,71,54,73,49,60,68,34,52,55,59,54,47,52,69,27.091,27.364,65,82,67,80,79,69,71,66,68,76,0
9927,9938,64,55,44,45,27,37,44,51,60,53,55,49,45,48,42,53,26.364,22.455,53,66,66,61,64,49,70,68,62,68,2
9847,9941,49,55,62,61,68,57,53,56,49,53,52,34,57,36,52,49,26.091,24.818,72,84,76,81,80,70,76,71,72,74,0
8277,8611,57,48,53,37,71,60,58,62,48,43,43,58,39,44,41,55,23.091,22.545,57,76,64,70,75,60,76,63,69,79,0
10260,8472,65,40,65,65,70,45,45,65,55,55,55,65,55,45,55,65,26.182,25.273,69,85,77,82,82,73,79,73,75,87,0
9873,9941,65,50,50,65,50,45,45,65,65,50,50,50,65,35,55,50,26.909,22.636,62,75,69,72,74,69,80,75,73,75,0
8429,9925,48,47,73,53,71,55,48,52,54,53,51,51,62,58,55,56,25.091,26.091,57,65,66,59,60,66,74,67,70,72,1
8581,8558,53,63,55,61,52,47,52,56,46,44,52,60,40,37,40,45,30.091,24.818,71,75,64,73,83,64,77,68,73,77,0
8613,10212,47,50,37,38,53,32,62,54,61,66,67,64,55,38,49,46,26.091,25.818,66,72,69,69,71,68,72,68,69,69,2
10003,8466,45,42,34,36,55,31,47,42,52,46,42,54,30,50,65,44,28.636,26.182,67,77,71,77,86,71,79,71,75,79,2
10172,10194,51,49,36,48,52,44,43,40,50,80,30,70,35,25,65,50,28.727,29.273,67,74,69,73,84,75,76,72,74,78,0
8600,10233,71,63,69,78,52,40,46,57,64,68,66,53,49,23,47,53,26.545,26.364,65,77,66,74,84,64,75,67,73,76,2
8245,8023,73,50,64,53,36,30,43,62,50,36,52,36,52,50,60,47,26.364,25.8,63,63,58,59,72,61,67,69,64,64,1
8302,8633,65,65,53,57,38,38,49,55,50,41,68,54,69,39,49,65,25.909,26.545,71,80,73,77,77,68,86,74,84,83,2
8560,8302,35,36,60,52,59,48,53,65,65,65,53,57,38,38,49,55,26.273,24.818,62,79,67,76,80,69,80,74,76,77,0
9800,8467,58,70,62,56,61,50,49,41,56,57,47,49,40,40,40,52,24,28.909,55,68,63,61,66,59,65,64,64,71,2
9748,8481,49,52,49,54,67,46,47,47,49,49,52,53,67,43,46,50,26.636,26.091,66,79,67,76,82,61,73,66,68,75,1
9857,9878,40,50,35,35,50,35,45,50,65,65,65,50,65,45,45,35,28.273,24.545,66,76,65,74,86,61,72,67,68,75,1
8165,8358,45,50,40,70,70,55,55,40,50,30,30,70,60,55,50,50,25.636,27.273,73,78,72,71,67,65,74,71,70,75,2
8689,8583,35,35,80,50,50,55,35,65,35,65,35,65,50,35,45,65,27.182,26.545,68,75,68,72,71,59,75,61,71,78,1
8697,8152,70,40,70,40,70,70,65,70,60,60,50,70,70,60,70,55,25.727,26.545,68,81,71,75,81,68,74,72,70,77,0
8558,10205,50,44,52,60,40,37,40,45,24,26,43,57,58,51,51,56,27.818,24,68,76,72,73,80,61,78,67,73,78,2
10233,8686,64,68,66,45,23,27,47,53,68,47,71,54,66,36,57,48,26.091,26.091,63,75,69,72,74,69,82,73,79,73,2
8634,10205,43,34,59,25,68,67,43,68,42,41,53,38,70,50,48,54,25.727,26.455,65,87,74,84,83,70,82,70,79,79,0
10235,9791,54,60,48,67,50,43,43,40,46,32,48,58,59,60,62,47,26.636,25,70,75,73,72,80,62,69,64,66,82,0
9798,10261,49,49,46,58,56,49,51,45,54,54,54,68,48,52,48,42,27.091,26.455,63,72,74,70,75,66,79,70,75,75,1
9880,8529,50,50,35,35,50,35,55,50,65,50,50,65,50,45,45,51,29.4,27.182,69,75,68,72,80,72,77,71,74,82,1
9803,10228,65,51,33,38,53,48,57,34,49,48,52,67,52,58,60,65,27.364,24,61,70,69,67,75,58,75,71,69,70,2
9748,10249,49,52,49,54,67,46,47,47,52,47,48,49,52,53,56,48,24.909,27.364,69,79,71,75,81,65,74,65,72,76,0
9865,10268,46,65,57,54,40,37,53,45,55,73,53,54,57,49,51,58,27.364,26.909,70,73,74,70,73,64,75,75,73,84,1
10003,8466,26,24,62,39,57,48,58,60,47,52,54,56,60,48,52,44,26.727,26,60,77,69,74,82,63,76,77,73,78,1
9925,8066,54,52,52,67,51,46,46,67,36,67,66,37,51,37,57,36,24.364,24.364,65,78,72,72,77,59,68,63,61,69,0
9853,8639,65,65,55,60,60,30,30,30,70,60,50,45,55,55,70,55,26.273,26.545,65,79,68,72,82,69,82,76,77,81,2
8533,208931,66,67,52,66,52,46,59,51,80,65,70,40,50,25,55,35,31.182,26,65,74,68,74,78,60,73,69,71,69,0
8178,9776,64,55,52,54,37,58,38,47,68,54,62,66,67,57,47,53,25.273,26.182,69,80,73,77,76,63,71,69,69,71,1
8636,8529,45,50,65,50,65,35,55,35,40,50,65,50,50,45,45,50,29.545,26.727,71,83,66,81,80,75,79,65,75,84,1
1601,8025,53,55,44,65,50,43,44,49,65,50,67,31,67,30,30,40,25.273,27.818,56,66,63,61,60,57,66,66,64,75,1
9885,9857,65,50,50,77,50,55,55,35,65,35,35,35,50,30,50,50,28.727,27.182,68,83,71,80,86,65,77,69,73,85,1
10000,10001,54,51,47,52,32,44,58,37,52,50,57,55,32,48,45,53,27.182,26.273,59,69,69,67,74,62,68,64,65,66,0
8603,8370,59,37,59,43,53,58,49,58,45,44,44,44,47,63,51,59,26.636,25.182,61,75,66,72,76,66,77,67,73,85,1
9941,9847,49,53,52,34,36,36,45,49,49,34,62,61,35,57,53,56,23.364,27.273,69,78,74,72,77,74,84,75,82,80,2
7943,9882,57,60,56,63,64,38,47,53,36,38,49,62,33,50,51,53,26.455,24.636,66,73,69,70,70,64,76,70,71,78,2
9847,8592,49,41,62,52,60,49,46,52,48,50,49,51,48,44,48,51,26.727,26.909,71,83,74,80,82,72,79,74,77,79,0
8262,9905,59,77,52,77,45,32,56,41,60,53,49,40,44,55,62,47,27.909,25.273,69,72,70,71,73,59,77,71,74,67,2
10000,8203,65,60,60,40,50,70,60,70,65,60,50,40,50,60,70,60,24.636,25.364,58,69,68,65,65,62,70,68,65,69,2
10251,9938,48,51,52,64,52,47,47,51,68,53,67,53,67,57,57,63,23.909,24.909,59,66,64,61,62,60,71,73,66,68,2
9987,9993,45,45,50,35,60,70,65,70,35,35,45,40,50,70,70,70,23.909,28,59,73,66,68,73,61,69,72,65,65,0
9800,8649,58,70,62,56,61,50,49,41,34,34,44,38,38,39,51,44,23.636,26.909,55,68,62,61,66,60,63,61,61,78,1
8528,8659,35,50,45,65,50,45,55,65,60,65,40,50,45,35,55,60,26.545,27.636,65,76,70,72,73,63,76,70,73,85,1
8603,8581,59,37,59,43,53,58,49,58,62,65,71,42,65,36,33,42,26.909,29.273,63,79,70,75,77,66,75,62,73,80,0
10001,8571,34,52,66,48,53,48,59,67,38,65,38,69,52,34,57,47,25.455,24.727,63,68,64,63,67,57,68,65,65,72,1
10191,9931,58,35,64,36,66,47,45,53,61,46,66,66,54,47,58,53,26.364,28.273,54,64,62,60,65,64,74,68,72,79,2
10249,10242,54,65,48,49,45,53,56,48,49,51,52,49,46,43,42,52,27.091,26.545,66,75,69,73,80,53,70,60,67,77,0
8600,8543,70,49,66,50,50,44,45,55,60,35,50,35,51,45,50,35,27.364,30.545,74,79,72,77,85,71,78,69,76,80,0
8456,8197,59,29,32,49,62,42,44,54,63,48,47,62,69,58,62,54,28.545,29.545,70,82,71,81,85,66,73,70,71,70,0
9748,9829,49,52,49,54,67,46,47,47,52,48,37,37,37,35,34,51,25.182,25.727,70,79,76,74,76,67,80,69,76,83,2
8667,10194,63,48,38,60,54,34,37,46,75,73,59,61,38,32,37,41,26.818,26.182,69,74,73,72,73,66,78,71,74,75,1
8277,9761,33,50,68,51,54,55,60,64,33,44,35,40,60,42,47,54,22.818,24.455,58,75,72,69,77,64,71,68,67,74,0
6413,8611,45,56,57,50,58,58,60,63,48,43,43,58,39,44,41,55,24.273,22.455,57,73,65,68,76,56,76,63,70,79,0
9993,10001,47,37,54,64,67,33,34,48,34,52,66,48,53,48,59,67,25.636,26.818,60,69,68,66,68,65,67,68,64,67,0
8635,10000,52,51,60,53,47,53,50,61,54,51,47,52,32,44,58,37,25.545,25.818,63,76,73,73,77,61,72,68,68,76,0
10205,10267,35,35,43,57,58,51,51,56,30,35,38,56,55,51,38,59,25.455,24.273,59,79,70,75,79,67,83,74,78,72,2
9800,9927,48,48,52,48,48,43,44,51,48,49,52,52,48,47,46,48,27.091,25,57,66,64,63,78,67,72,76,67,75,1
10249,9847,52,47,48,49,52,34,43,37,49,41,62,52,60,49,46,52,27.273,26.727,61,75,65,73,78,72,84,72,81,80,1
8667,8586,63,48,38,60,54,34,37,46,42,46,45,58,68,63,61,57,27.909,25.182,66,73,73,71,76,65,82,74,78,84,1
10251,8597,48,51,52,64,52,47,47,51,36,36,37,52,51,48,43,48,25.364,24.727,60,67,67,63,62,51,67,66,63,73,2
8543,8524,68,55,68,80,72,59,66,65,64,37,38,49,51,36,63,49,26.909,27.273,61,79,66,75,76,67,76,68,74,78,0
9879,10261,60,70,70,70,50,40,35,40,70,60,65,70,60,45,65,45,29.636,27.182,71,81,76,77,80,68,78,74,75,73,0
10229,9908,50,58,67,56,50,50,61,55,50,54,55,64,28,54,58,47,24.818,23.818,57,75,69,71,72,59,74,64,69,69,1
10199,10179,48,57,63,34,64,56,45,52,47,56,67,56,54,41,43,39,24.545,27.091,66,69,72,63,65,63,69,71,65,72,1
9888,8686,50,50,50,60,52,30,55,65,64,30,67,50,65,46,47,50,29.273,25.091,66,74,58,71,82,63,81,68,77,75,0
9831,4087,48,66,49,51,34,26,47,64,53,44,52,52,64,47,56,50,24.545,28.273,65,76,70,72,76,64,73,63,70,82,0
7943,8530,57,60,56,63,64,38,47,53,67,37,67,52,52,37,57,52,28,27.182,61,73,65,71,80,70,75,68,72,89,0
8721,9810,58,45,68,60,54,59,48,47,63,42,57,50,52,43,46,55,25.545,25.636,69,80,72,77,83,63,77,69,74,69,1
9879,10261,50,55,45,55,40,45,35,50,55,50,60,50,60,45,45,50,29.182,25.727,66,78,70,76,82,66,79,72,76,81,0
10003,8650,63,34,34,51,36,51,58,54,71,32,34,41,61,51,48,62,26.455,24.182,63,77,69,75,84,60,83,72,79,72,2
8455,10003,67,38,41,61,68,39,41,46,63,34,34,51,36,51,58,54,25.909,26.636,64,84,73,83,81,63,77,70,75,84,0
7788,8611,43,57,46,50,38,42,49,47,48,43,43,58,39,44,41,55,24,23,54,70,60,64,63,58,75,61,69,79,1
9984,9993,50,50,70,65,65,60,50,70,47,37,54,64,67,33,34,48,23.727,27.818,61,69,64,63,65,66,69,67,66,73,0
9874,8689,63,39,63,72,49,54,43,49,60,42,48,53,64,43,47,48,24.545,25.455,63,76,66,71,79,64,74,63,69,65,0
10243,10192,62,46,50,50,54,47,43,56,52,69,39,70,46,44,34,50,23.636,24.727,54,70,64,63,71,59,68,68,63,62,0
9869,8603,55,50,62,59,38,45,54,41,59,37,59,43,53,58,49,58,24,26.909,59,78,71,72,76,61,78,68,74,77,2
9771,10215,50,50,50,50,50,50,50,50,30,50,50,50,55,30,45,65,25.3,24.545,59,70,63,66,74,62,72,64,66,64,2
8019,8245,41,59,41,44,54,52,47,50,59,50,64,53,36,30,43,62,27.636,27.818,47,62,63,60,63,56,65,66,63,64,0
8406,8262,59,55,49,62,55,34,50,59,59,77,52,77,45,32,56,41,28,27.909,66,75,71,74,72,69,72,70,71,73,2
8030,2183,30,45,45,35,70,70,70,65,30,40,45,40,70,55,65,55,25.25,24.889,68,67,72,60,51,64,71,68,65,70,1
8600,8535,70,49,66,50,50,44,45,55,49,50,50,60,60,45,45,50,26.727,27.636,74,78,73,76,85,60,79,64,77,74,0
8611,8674,38,34,63,65,37,44,41,55,48,38,57,59,45,49,47,53,23.727,24.182,61,76,68,72,77,62,72,68,68,85,2
9823,9810,37,22,21,38,40,61,59,40,63,42,57,50,52,43,46,55,26.818,26.091,62,83,70,81,83,62,77,68,74,75,0
9880,7943,73,41,53,44,73,39,49,57,57,60,66,57,63,54,47,36,28.3,26.364,61,71,64,68,68,63,76,67,73,73,2
9931,10199,61,46,66,66,54,47,58,53,63,51,54,40,66,48,53,50,27.545,28.636,64,76,70,73,79,61,66,63,65,71,0
8674,9791,51,39,48,67,62,43,44,49,69,45,40,70,45,36,66,34,23.455,25.364,59,74,71,69,76,54,72,69,69,76,0
6403,158085,63,39,64,53,52,36,39,64,65,39,55,59,46,37,39,37,23.727,25.364,61,74,62,69,77,57,74,68,70,77,1
9906,8558,57,54,58,69,79,58,48,54,68,55,72,70,54,51,58,56,25.182,25.182,66,83,70,79,86,64,78,66,74,82,0
9904,9776,78,58,66,39,41,39,48,47,68,54,62,66,67,57,47,53,25,27.091,68,78,70,73,78,64,72,72,69,72,1
10233,8533,64,38,66,67,49,46,47,53,66,67,52,51,66,26,59,51,28.091,29,63,77,65,74,89,67,74,64,71,71,0
9831,9830,48,66,49,66,34,56,47,64,63,48,52,55,49,47,51,54,24.455,25.364,60,75,69,70,80,60,75,66,71,72,1
10251,8597,70,70,60,70,70,60,70,70,70,70,70,70,65,60,70,70,23.909,25.273,57,68,64,60,80,56,68,66,63,68,0
9857,8524,63,48,32,48,52,30,54,48,64,37,38,49,51,36,63,49,25.273,28.455,68,77,67,72,77,67,75,67,73,71,0
4087,9853,35,65,50,65,65,45,55,65,65,35,35,65,65,35,45,65,27.273,24.818,66,72,64,68,67,64,76,65,70,70,2
10233,9858,70,50,70,40,65,40,65,30,30,30,35,50,70,45,30,55,28.818,29,71,80,73,75,72,60,77,66,70,85,0
1957,8021,58,69,53,42,68,40,50,51,33,38,67,52,48,58,47,52,24.727,27.909,53,64,66,60,61,63,65,71,64,66,0
9888,8564,40,30,45,60,70,30,70,65,45,30,55,45,70,30,35,60,28.091,28.818,61,74,70,69,74,72,86,75,80,78,1
10194,8650,48,55,51,57,37,38,40,41,71,32,34,41,61,51,48,62,27.455,25.818,76,77,72,75,75,67,82,74,79,82,0
7878,8305,52,37,67,68,52,49,45,64,35,40,58,42,52,49,45,47,26.455,26.818,66,76,71,72,78,63,74,64,72,74,1
9931,10243,46,40,51,54,49,38,53,55,48,56,49,61,55,54,49,60,25,24.364,66,76,64,69,87,51,71,65,65,70,2
2182,10265,57,40,59,70,67,50,58,45,33,37,33,37,31,62,58,37,24.636,28.273,62,73,71,68,78,61,66,59,65,66,0
9956,10179,67,53,55,66,63,43,48,62,47,56,67,56,54,41,43,39,22.455,28.545,54,69,66,59,65,63,69,61,66,69,0
7943,8686,57,60,56,63,64,38,47,53,53,55,77,75,56,49,47,53,26.545,26.091,64,73,71,70,70,71,82,72,79,86,2
9747,9941,63,58,42,56,36,49,47,49,49,53,52,34,36,36,45,49,27.455,23.818,57,75,61,72,71,69,77,72,72,77,0
9853,9847,65,35,35,65,65,35,45,65,35,35,35,35,50,45,55,65,25.455,27.091,65,77,69,73,70,67,81,68,78,81,2
8306,8581,48,44,53,42,53,53,39,57,62,65,71,42,65,36,33,42,27,26.818,65,75,72,72,76,71,77,72,74,81,1
7794,8588,67,43,56,51,49,39,47,48,64,49,49,53,34,46,44,49,25.545,26.909,59,74,63,70,78,57,71,68,68,68,1
10233,8564,50,50,50,50,50,45,45,50,45,50,65,20,50,45,45,50,28.818,26.091,70,77,66,75,86,74,82,74,79,79,2
10267,8302,30,35,38,56,55,51,38,59,65,65,53,57,38,38,49,55,24.818,26.273,71,83,75,78,82,70,80,72,78,78,0
9857,8564,40,50,35,35,50,35,45,50,45,50,65,20,50,45,45,50,26.8,27.273,67,76,61,72,86,73,82,74,79,75,2
8524,8534,64,37,38,49,51,36,66,49,63,39,66,67,51,53,57,54,28.364,25.364,67,75,67,73,79,65,76,68,72,73,1
8593,9908,40,38,67,65,67,65,57,63,66,45,41,69,72,34,57,34,22.455,24.455,58,76,68,70,86,61,71,65,67,76,2
8530,9880,35,30,30,30,60,35,55,50,30,30,35,45,65,50,30,50,26.909,28.364,71,77,73,72,82,67,76,71,69,72,0
7730,9931,37,49,52,60,48,43,43,55,61,46,66,66,54,47,58,53,27.091,25.273,51,65,59,60,73,64,74,72,69,69,2
9941,9837,49,53,52,34,36,36,45,49,48,49,48,52,58,33,44,50,25.364,26.455,71,77,73,73,77,65,75,65,72,70,1
8639,8521,34,23,63,52,49,58,56,48,64,62,49,53,66,44,34,51,27.727,26.818,66,81,75,79,79,60,73,68,70,82,0
8429,10251,70,70,70,70,60,60,65,70,70,70,60,70,70,60,70,70,25.182,23.364,56,64,67,60,69,58,68,66,59,56,0
8315,8634,46,38,52,68,37,37,60,65,35,32,37,31,35,61,63,65,26.091,28.273,71,80,72,77,78,67,86,74,84,90,2
2186,10265,37,38,66,66,33,59,34,64,33,37,33,37,31,62,58,37,27.909,28.182,55,65,66,64,63,56,67,61,65,66,1
9804,8540,69,36,37,69,53,39,46,52,66,36,60,34,64,44,58,50,29,25.364,67,78,69,76,78,64,76,71,71,69,0
8597,8548,70,70,70,70,65,60,70,70,65,50,70,70,70,60,70,70,25.818,27.091,56,70,67,65,68,67,78,74,74,72,2
9747,9853,52,48,53,49,59,46,43,49,49,52,48,52,52,35,44,50,26.909,26.727,56,70,68,68,53,67,78,73,75,74,1
9905,9904,68,57,55,39,60,52,65,53,65,58,63,44,64,39,45,47,28.909,27.636,67,75,69,73,80,66,77,68,75,86,0
8634,8302,36,51,36,49,56,61,65,65,53,53,53,52,60,42,48,59,27.818,27,68,86,77,84,90,70,80,72,78,83,0
8525,9908,35,30,30,40,65,30,30,30,45,45,33,50,67,30,30,30,24.091,26.182,62,69,64,64,77,68,73,68,68,75,1
8560,9906,54,43,54,51,60,49,49,51,57,54,58,69,79,58,48,54,24.909,25,64,76,68,72,74,68,83,71,79,86,2
8696,8560,45,55,70,70,65,45,55,50,40,30,50,40,70,45,30,35,28,26.727,66,77,71,73,82,68,77,71,74,72,0
8593,10228,35,39,58,55,30,64,53,59,54,56,65,43,44,46,44,48,22.273,22.909,68,81,70,75,78,63,76,68,70,68,0
8659,8197,62,51,53,50,60,41,40,49,63,60,47,64,46,58,65,55,28.455,26.818,69,76,67,74,77,66,75,73,73,66,2
8467,9927,70,50,50,50,50,30,70,30,70,70,70,70,65,60,70,70,27.182,25.091,53,69,64,63,69,61,72,69,67,78,0
9879,8466,48,45,38,62,54,38,38,62,47,52,54,56,60,48,52,44,29.455,25.273,70,77,68,76,78,67,77,75,73,78,1
8597,9860,53,54,55,50,49,47,49,52,52,53,59,60,64,52,53,57,26.091,22,54,66,64,61,65,53,67,66,60,71,0
8721,8178,65,45,65,60,70,45,60,50,70,30,70,70,70,70,60,70,26.364,25.364,67,83,76,77,87,67,82,70,77,74,2
10003,8586,41,39,36,42,44,52,58,57,42,46,45,58,68,63,61,57,26.364,24.727,66,77,69,74,72,63,82,73,77,84,2
8597,9927,53,54,55,50,49,47,49,52,67,54,49,47,58,39,43,64,26.091,26.091,54,65,65,60,74,62,68,60,64,76,2
9748,8521,49,52,49,54,67,46,47,47,64,62,49,53,66,44,34,51,27.273,26.545,65,79,68,76,79,63,73,69,69,82,0
8357,9810,68,45,54,44,43,48,56,66,38,34,47,45,48,46,45,54,24.273,26.182,63,73,70,69,67,63,76,70,74,73,2
8245,2182,70,50,48,53,68,58,43,60,67,54,56,62,67,47,47,63,28.364,26.455,65,64,69,62,72,63,68,75,65,59,0
8540,8543,65,35,50,65,50,35,45,50,60,35,50,35,51,45,50,35,28,28.545,69,78,69,76,83,70,80,71,77,84,0
9851,9847,50,45,70,60,60,70,70,70,50,65,40,65,55,70,70,70,24.182,27.818,65,80,70,73,70,69,82,71,77,86,0
